-97.960308,-170.013711,2.595836,119712.02343750000000
-97.810030,-171.941087,2.976616,142853.34375000000000
-97.715944,34.452144,3.600380,135533.70312500000000
-97.890705,36.808457,3.037168,138758.75000000000000
-97.875699,35.168819,1.784757,103848.46093750000000
-97.590558,-170.015782,1.226775,80297.40625000000000
-97.619005,36.801558,1.487743,111144.87500000000000
-97.531199,-171.676427,1.242529,104409.55468750000000
-97.277336,32.465715,3.509546,142178.09375000000000
-97.124912,35.234742,0.785440,91612.31250000000000
-97.475633,32.852598,2.077264,90797.80468750000000
-97.158313,-170.486420,4.880880,184812.43750000000000
-97.305089,-173.116267,1.935569,111646.52343750000000
-97.370118,-167.370752,2.461150,105370.17187500000000
-97.200006,-168.364599,4.355477,157223.81250000000000
-97.016990,-173.700169,3.027478,132328.20312500000000
-97.089231,-172.670841,4.518612,181573.82812500000000
-96.873380,38.440771,3.756623,144276.78125000000000
-96.866198,38.693380,2.397323,130555.68750000000000
-96.733712,33.417355,5.280945,203864.62500000000000
-96.948847,36.882445,5.087235,190186.76562500000000
-96.912563,33.557475,0.753184,76177.47656250000000
-96.799247,30.543877,2.723472,84261.92968750000000
-96.747860,-169.420615,0.592326,79863.09375000000000
-96.880712,31.422421,1.462240,90241.24218750000000
-96.793331,-166.301966,1.414177,83465.95312500000000
-96.784264,-173.057869,1.105833,111902.55468750000000
-96.682310,38.351901,1.348530,114209.29687500000000
-96.682005,30.757567,4.137264,143897.01562500000000
-96.564405,-167.750627,0.700922,78896.05468750000000
-96.682608,-171.096504,0.531003,89218.78125000000000
-96.452050,-166.012585,4.730626,137741.29687500000000
-96.424110,36.967389,0.554425,106993.82812500000000
-96.626714,-165.126547,2.691558,81161.32812500000000
-96.343681,29.939679,1.458727,81370.80468750000000
-96.115284,-172.704846,5.865113,235992.00000000000000
-96.048146,-166.376591,0.673871,125040.58593750000000
-96.062854,-174.663275,4.051903,157554.60937500000000
-95.969431,28.855050,2.061493,68384.32812500000000
-95.708251,28.645778,3.702241,95349.17968750000000
-95.843330,-164.083242,3.901751,72520.19531250000000
-95.842786,-174.872890,1.749020,137960.42187500000000
-95.808618,39.170340,4.993051,163384.31250000000000
-95.702678,38.701046,0.743894,124089.00781250000000
-95.662758,30.445809,0.630442,110216.00781250000000
-95.567122,34.066126,9.742860,314591.71875000000000
-95.611900,-168.770626,9.573650,313581.15625000000000
-95.603570,33.468142,6.742531,260528.43750000000000
-95.525488,-170.272961,0.247492,152473.78125000000000
-95.602274,-169.927239,0.000000,197299.76562500000000
-95.898859,-164.409369,1.334396,84985.22656250000000
-95.361434,-174.329236,0.778260,133636.89062500000000
-95.574237,-170.232326,6.731833,258042.56250000000000
-95.689118,-168.234229,6.528202,241464.18750000000000
-95.564298,-168.067172,0.326755,151783.01562500000000
-95.523655,32.707904,12.587339,316958.28125000000000
-95.509626,35.498902,6.771760,266396.78125000000000
-95.491163,35.423640,12.721889,349120.37500000000000
-95.814675,39.725397,1.721723,123184.78125000000000
-95.427915,32.128584,0.348509,164553.18750000000000
-95.180787,35.510462,0.000000,154065.32812500000000
-95.419846,32.124281,0.000000,208529.07812500000000
-95.270179,-167.182505,13.023022,336825.59375000000000
-95.309511,-163.039967,2.473086,74276.81250000000000
-95.559269,40.164307,3.366995,138588.68750000000000
-95.174529,-167.209283,0.000000,283411.03125000000000
-95.154546,36.678631,9.749250,303733.65625000000000
