-97.960308,-170.013711,2.595836,132407.46875000000000
-97.810030,-171.941087,2.976616,158095.85937500000000
-97.715944,34.452144,3.600380,149824.35937500000000
-97.890705,36.808457,3.037168,153410.75000000000000
-97.875699,35.168819,1.784757,114652.95312500000000
-97.590558,-170.015782,1.226775,88709.50000000000000
-97.619005,36.801558,1.487743,122839.59375000000000
-97.531199,-171.676427,1.242529,115407.93750000000000
-97.277336,32.465715,3.509546,157234.37500000000000
-97.124912,35.234742,0.785440,101167.57812500000000
-97.475633,32.852598,2.077264,100266.85937500000000
-97.158313,-170.486420,4.880880,204620.87500000000000
-97.305089,-173.116267,1.935569,123448.74218750000000
-97.370118,-167.370752,2.461150,116567.39062500000000
-97.200006,-168.364599,4.355477,174097.82812500000000
-97.016990,-173.700169,3.027478,146447.39062500000000
-97.089231,-172.670841,4.518612,201071.75000000000000
-96.873380,38.440771,3.756623,159468.26562500000000
-96.866198,38.693380,2.397323,144316.18750000000000
-96.733712,33.417355,5.280945,225657.31250000000000
-96.948847,36.882445,5.087235,210395.98437500000000
-96.912563,33.557475,0.753184,84269.50000000000000
-96.799247,30.543877,2.723472,93325.10937500000000
-96.747860,-169.420615,0.592326,88558.20312500000000
-96.880712,31.422421,1.462240,100184.58593750000000
-96.793331,-166.301966,1.414177,92711.44531250000000
-96.784264,-173.057869,1.105833,123719.25000000000000
-96.682310,38.351901,1.348530,126144.05468750000000
-96.682005,30.757567,4.137264,159312.48437500000000
-96.564405,-167.750627,0.700922,87617.32812500000000
-96.682608,-171.096504,0.531003,98814.46875000000000
-96.452050,-166.012585,4.730626,152445.34375000000000
-96.424110,36.967389,0.554425,118364.00000000000000
-96.626714,-165.126547,2.691558,90165.73437500000000
-96.343681,29.939679,1.458727,90319.39062500000000
-96.115284,-172.704846,5.865113,261371.93750000000000
-96.048146,-166.376591,0.673871,139150.06250000000000
-96.062854,-174.663275,4.051903,174442.54687500000000
-95.969431,28.855050,2.061493,75974.19531250000000
-95.708251,28.645778,3.702241,105767.13281250000000
-95.843330,-164.083242,3.901751,80367.95312500000000
-95.842786,-174.872890,1.749020,152642.34375000000000
-95.808618,39.170340,4.993051,180644.65625000000000
-95.702678,38.701046,0.743894,137040.26562500000000
-95.662758,30.445809,0.630442,122551.79687500000000
-95.567122,34.066126,9.742860,348300.06250000000000
-95.611900,-168.770626,9.573650,347518.00000000000000
-95.603570,33.468142,6.742531,288474.43750000000000
-95.525488,-170.272961,0.247492,169512.65625000000000
-95.602274,-169.927239,0.000000,219224.87500000000000
-95.898859,-164.409369,1.334396,94752.06250000000000
-95.361434,-174.329236,0.778260,147921.60937500000000
-95.574237,-170.232326,6.731833,285900.31250000000000
-95.689118,-168.234229,6.528202,267570.90625000000000
-95.564298,-168.067172,0.326755,168851.42187500000000
-95.523655,32.707904,12.587339,351058.56250000000000
-95.509626,35.498902,6.771760,294961.68750000000000
-95.491163,35.423640,12.721889,386479.40625000000000
-95.814675,39.725397,1.721723,136019.76562500000000
-95.427915,32.128584,0.348509,183045.54687500000000
-95.180787,35.510462,0.000000,171100.56250000000000
-95.419846,32.124281,0.000000,231896.39062500000000
-95.270179,-167.182505,13.023022,373268.37500000000000
-95.309511,-163.039967,2.473086,82666.76562500000000
-95.559269,40.164307,3.366995,153145.31250000000000
-95.174529,-167.209283,0.000000,315023.34375000000000
-95.154546,36.678631,9.749250,336319.31250000000000
-95.076807,28.937722,5.451641,158015.98437500000000
-95.246777,-171.658322,10.228800,387992.15625000000000
-95.222935,-170.881584,13.672340,398175.28125000000000
-94.990328,27.575877,2.414255,110667.95312500000000
-95.047414,-166.113734,0.363441,229345.84375000000000
-95.178828,31.274907,10.151705,329480.96875000000000
-95.046468,30.970847,6.985084,269674.56250000000000
-94.997354,-164.281383,0.696508,166187.04687500000000
-95.079444,-172.226742,6.937910,327946.12500000000000
-95.070168,-172.243863,0.115520,152313.81250000000000
-94.925351,-165.846348,6.955483,265679.81250000000000
-95.167466,-164.286673,5.505697,160262.51562500000000
-94.773985,-168.301091,15.730577,367739.93750000000000
-94.813079,34.473635,15.768699,413047.03125000000000
-95.003173,-166.093290,9.939856,319087.34375000000000
-94.867550,28.165298,1.142884,181021.73437500000000
-95.160104,-174.441427,5.823455,198926.53125000000000
-94.458342,29.654296,0.397190,231108.15625000000000
-94.565682,40.053535,0.808695,142399.40625000000000
-94.659306,30.164737,12.509228,319983.21875000000000
-94.850667,-176.113665,2.778460,147261.14062500000000
-94.846874,38.273212,0.370812,153867.89062500000000
-94.242066,-175.868765,1.090193,146072.31250000000000
-94.629392,31.649660,15.144504,367531.96875000000000
-94.628185,-162.944481,1.281136,157875.35937500000000
-94.297297,-164.474502,0.424837,217705.09375000000000
-94.228245,27.079871,3.941575,165325.53125000000000
-94.234757,29.592713,0.000000,294416.65625000000000
-94.344102,-164.714277,12.324373,259902.37500000000000
-94.283402,-165.990278,15.117891,347397.00000000000000
-94.581075,-175.911292,4.754284,181369.98437500000000
-94.228506,-173.875138,9.930083,352003.31250000000000
-94.167739,37.551712,15.242448,377349.03125000000000
-94.057932,38.916264,12.127995,380054.87500000000000
-94.336480,40.614251,5.450004,216065.56250000000000
-94.149560,-173.994184,7.097656,276308.03125000000000
-94.028436,29.051596,9.703116,269674.50000000000000
-94.264522,38.496625,7.233305,282585.90625000000000
-93.653783,-161.669135,2.548775,228719.85937500000000
-93.967468,-164.349347,0.000000,303672.03125000000000
-94.067603,-162.336111,4.637113,174438.03125000000000
-93.931049,-174.242228,0.000000,219921.85937500000000
-93.766868,28.699014,6.966766,238730.65625000000000
-93.751550,-174.288750,13.265082,403569.87500000000000
-93.846940,-166.781992,17.516376,381673.18750000000000
-93.754083,-174.513578,0.328958,183584.95312500000000
-94.355896,41.212078,2.214791,133960.64062500000000
-93.871176,32.490395,17.938213,383096.21875000000000
-93.588226,-170.305490,18.530862,431072.28125000000000
-93.664877,-176.913559,2.056557,145096.40625000000000
-93.746841,26.649630,2.328056,227487.31250000000000
